NoStrat,KEY,dataset,fire_year,sample_year,sample_gap_yr,FIRE,plotname,PLOT,ValueFrom,RDNBR_orig,RdNBR,RdNBR_BL,dNBR_1018_use,dNBR_BL_1018_use,dNBR_Offset,dNBR_Offset_BL,RBR,RBR_BL,preNBR,comments,lon,elev,slope,aspect,lat,lat_rad,slope_rad,aspect_rad,FoldedAspect,ln_HeatLoad,HeatLoad,solrad,forest3,forest2,Easting,Northing,MaxTreeHeight,QMD_LAF,QMD_all,RDNBR,FIRESEV,FIRESEVCODE,FIRESEVNUM,CHARHT,CHARHT_percMax,BOLESCORCH,LITTDUFFMM,SOILCHARMM,CHARCOV,LiveVegCov,Firemort.BA.p,Firemort.trees.p,over1,over2,FieldClass,FieldClass2,under1,under2,picolive,ablalive,pienlive,pifllive,psmelive,picobk,ablabk,pienbk,piflbk,psmebk,BABK_p,basal.area,ba_ha,stems_ha,stems,RedGrayStage.BA,RedGrayStage.BA.p,RedGrayStage.trees,RedGrayStage.trees.p,GreenAttack.BA,GreenAttack.BA.p,GreenAttack.trees,GreenAttack.trees.p,RedGrayGreenStage.BA,RedGrayGreenStage.BA.p,RedGrayGreenStage.trees,RedGrayGreenStage.trees.p,OutbreakStage,snag.BA,snag.BA.p,snag.trees,snag.trees.p,FireKill.BA,FireKill.BA.p,FireKill.trees,FireKill.trees.p,live.BA,live.BA.p,live.trees,live.trees.p,LAF.trees,LAF.trees.p,LAF.BA,LAF.BA.p,abla.trees,abla.trees.p,abla.BA,abla.BA.p,pifl.trees,pifl.trees.p,pifl.BA,pifl.BA.p,unk.trees,unk.trees.p,unk.BA,unk.BA.p,pico.trees,pico.trees.p,pico.BA,pico.BA.p,pien.trees,pien.trees.p,pien.BA,pien.BA.p,psme.trees,psme.trees.p,psme.BA,psme.BA.p,abgr.trees,abgr.trees.p,abgr.BA,abgr.BA.p,pial.trees,pial.trees.p,pial.BA,pial.BA.p,potr.trees,potr.trees.p,potr.BA,potr.BA.p,pipo.trees,pipo.trees.p,pipo.BA,pipo.BA.p,pisp.trees,pisp.trees.p,pisp.BA,pisp.BA.p,sasp.trees,sasp.trees.p,sasp.BA,sasp.BA.p,jusp.trees,jusp.trees.p,jusp.BA,jusp.BA.p,pipu.trees,pipu.trees.p,pipu.BA,pipu.BA.p,abco.trees,abco.trees.p,abco.BA,abco.BA.p,stems10,stems_ha10,BKBApico,BKBAabla,BKBApien,BKBApsme,BKBApialfl,BKBA_DC1,BKBA_DC2,BKBA_DC2_pico,DC2_pico,BA_DC1,BA_DC2,need_remain_LAF_avg,total_BA_DC1p,total_BA_DC2p,picoBABK.p,ablaBABK.p,pienBABK.p,psmeBABK.p,pialfl.BA,pialflBABK.p
All,297,BJH,2008,2011,3,gunbarrel,big11,297,Extraction,1112,1014,979,418,413,440,435,296,290,0.18868,,-109.508,2516,17,164,44.5326,0.777240494,0.296705973,2.862339973,2.07694181,-0.137937199,0.871153,685603,2,2,618563,4932112,27.42,17.51,27.74,1112,sevsurf,c,2,12.95,0.47,1,3.5,0,0.16,0.53,1,1,PSME,,2,2,,,,,,,,,,,,,,4.05,57.26,948,67,2.75,0.68,13,0.19,0,0,0,0,2.75,0.68,13,0.19,gray,0,0,0,0,1.3,0.3,54,0.81,0,0,0,0,54,0.81,1.3,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,4.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,53,750,0,0,0,2.75,0,1.66,1.08,0,0,1.68,1.15,0.54,0.41,0.28,NA,NA,NA,0.68,0,NA
All,298,BJH,2008,2011,3,gunbarrel,big12,298,Extraction,1203,1117,1129,600,616,622,638,450,460,0.31035,,-109.502,2362,20,253,44.5291,0.777179408,0.34906585,4.415683008,2.652900463,-0.054929821,0.946552,595449,2,2,619063,4931731,24.02,18.35,23.28,1203,crown,d,3,20.39,0.85,1,7.7,1,0.2,0.62,1,1,PSME,,2,2,,,,,,,,,,,,,,3.11,43.93,1033,73,1.78,0.57,21,0.29,0,0,0,0,1.78,0.57,21,0.29,gray,0.13,0.04,7,0.1,1.2,0.4,45,0.62,0,0,0,0,45,0.62,1.19,0.38,1,0.01,0.03,0.01,0,0,0,0,3,0.04,0.03,0.01,7,0.1,0.29,0.09,0,0,0,0,62,0.85,2.76,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,63,891,0,0,0,1.78,0,0.12,1.66,0,0,0.13,1.84,-0.42,0.04,0.59,0,0,NA,0.65,0,NA
All,299,BJH,2008,2011,3,gunbarrel,big13,299,Extraction,449,773,726,317,293,339,315,240,240,0.19231,,-109.502,2375,32,292,44.5257,0.777120067,0.558505361,5.096361416,1.972222055,-0.093993307,0.910289,550531,2,2,619005,4931354,23.81,23.34,33.08,449,sevsurf,c,2,14.05,0.59,1,1.8,0.1,0.15,0.64,1,1,PSME,,2,2,,,,,,,,,,,,,,3.69,52.27,608,43,2.8,0.76,22,0.51,0,0,0,0,2.8,0.76,22,0.51,gray,0,0,0,0,0.9,0.2,21,0.49,0,0,0,0,21,0.49,0.9,0.24,0,0,0,0,0,0,0,0,1,0.02,0.01,0,2,0.05,0.11,0.03,0,0,0,0,40,0.93,3.57,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,39,552,0,0,0,2.8,0,1.58,0.94,0,0,1.64,0.99,-0.14,0.44,0.27,0,NA,NA,0.78,0,NA
All,300,BJH,2008,2011,3,gunbarrel,big14,300,Extraction,368,368,327,123,107,145,129,122,129,0.15556,,-109.505,2283,31,258,44.5229,0.777071198,0.541052068,4.50294947,2.565634,0.029784004,1.030232,558205,2,2,618821,4931040,22.39,21.51,26.17,368,sevsurf,c,2,12.51,0.56,1,14,0,0.22,0.3,1,1,PSME,,2,2,,,,,,,,,,,,,,3.06,43.35,806,57,1.95,0.64,23,0.4,0,0,0,0,1.95,0.64,23,0.4,gray,0.06,0.02,5,0.1,1.1,0.3,29,0.51,0,0,0,0,29,0.51,1.05,0.34,0,0,0,0,2,0.04,0.06,0.02,2,0.04,0,0,0,0,0,0,0,0,0,0,52,0.91,2.99,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.01,0,,,,0,,,,0,48,679,0,0,0,1.95,0,1.72,0.14,0,0,1.77,0.23,0.07,0.58,0.07,NA,NA,NA,0.65,0.06,0
All,301,BJH,2008,2011,3,gunbarrel,big15,301,Extraction,853,832,854,337,342,359,364,157,173,0.18681,,-109.492,2428,32,211,44.521,0.777038036,0.558505361,3.682644722,2.897246558,0.010818011,1.010877,685384,2,2,619873,4930854,24.41,17.08,23.25,853,sevsurf,c,2,6.48,0.27,0.89,8.4,1.4,0.05,0.57,0.83,0.92,PSME,,2,2,,,,,,,,,,,,,,3.61,51.01,1203,85,2.36,0.65,27,0.32,0,0,0,0,2.36,0.65,27,0.32,gray,0.04,0.01,5,0.1,1,0.3,49,0.58,0.21,0.06,4,0.05,53,0.62,1.21,0.34,0,0,0,0,0,0,0,0,2,0.02,0.01,0,0,0,0,0,0,0,0,0,83,0.98,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,63,891,0,0,0,2.36,0,0.69,0.01,0,0,0.72,0.06,0.09,0.2,0.02,NA,NA,NA,0.65,0,NA
All,302,BJH,2008,2011,3,gunbarrel,big16,302,Extraction,95,154,138,68,58,90,80,70,81,0.34066,,-109.488,2453,17,251,44.5183,0.776990912,0.296705973,4.380776423,2.687807048,-0.087821861,0.915924,623365,2,2,620143,4930553,23.18,23.86,25.18,95,lightsurf,b,1,0.67,0.03,0.44,27.6,0.2,0.04,0.24,0.36,0.45,PSME,PIFL,2,2,,,,,,,,,,,,,,4.08,57.76,1160,82,0.78,0.19,8,0.1,0,0,0,0,0.78,0.19,8,0.1,gray,0,0,0,0,1.2,0.3,33,0.4,2.12,0.52,41,0.5,74,0.9,3.31,0.81,0,0,0,0,14,0.17,0.63,0.15,0,0,0,0,0,0,0,0,0,0,0,0,68,0.83,3.46,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,69,976,0,0,0,0.78,0,0,0,0,0,0.03,0,-0.03,0.01,0,NA,NA,NA,0.22,0.63,0
All,303,BJH,2008,2011,3,gunbarrel,big17,303,Extraction,299,299,298,123,123,145,145,88,93,0.23404,,-109.493,2364,12,225,44.5179,0.776983931,0.20943951,3.926990817,3.141592654,-0.183166454,0.83263,646641,2,2,619747,4930507,29.76,18.56,39.96,299,lightsurf,b,1,1.56,0.05,0.8,32.2,0.2,0.06,0.73,0.9,0.53,PSME,,2,2,,,,,,,,,,,,,,4.64,65.61,523,37,4.23,0.91,22,0.59,0,0,0,0,4.23,0.91,22,0.59,gray,0,0,0,0,0.4,0.1,8,0.22,0.04,0.01,7,0.19,15,0.41,0.41,0.09,2,0.05,0.22,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.95,4.42,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,29,410,0,0,0,4.23,0,0.43,0.96,0,0,0.64,0.97,0.27,0.14,0.21,NA,0,NA,0.96,0,NA
All,304,BJH,2008,2011,3,gunbarrel,big18,304,Extraction,651,648,649,280,275,302,297,224,222,0.21739,,-109.499,2298,12,182,44.519,0.77700313,0.20943951,3.176499239,2.391101075,-0.155857368,0.855681,658755,2,2,619308,4930619,22.73,21.74,26.03,651,crown,d,3,20.55,0.9,1,6.3,0,0.25,0.29,1,1,PSME,,2,2,,,,,,,,,,,,,,2.5,35.37,665,47,1.59,0.64,22,0.47,0,0,0,0,1.59,0.64,22,0.47,gray,0.02,0.01,1,0,0.9,0.4,24,0.51,0,0,0,0,24,0.51,0.89,0.36,0,0,0,0,0,0,0,0,1,0.02,0.02,0.01,0,0,0,0,0,0,0,0,46,0.98,2.48,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,44,622,0,0,0,1.59,0,0,1.59,0,0,0.01,1.7,-0.13,0,0.68,NA,NA,NA,0.64,0,NA
All,305,BJH,2008,2011,3,gunbarrel,big19,305,Extraction,810,810,792,400,376,422,398,254,258,0.27103,,-109.504,2251,17,170,44.519,0.77700313,0.296705973,2.967059728,2.181661565,-0.120257074,0.886692,671867,2,2,618912,4930605,23.18,22.35,23.24,810,crown,d,3,19.71,0.85,1,1.5,0.1,0.38,0.38,1,1,PSME,,2,2,,,,,,,,,,,,,,1.87,26.4,622,44,0.23,0.12,2,0.05,0,0,0,0,0.23,0.12,2,0.05,gray,0.03,0.02,1,0,1.6,0.9,41,0.93,0,0,0,0,41,0.93,1.61,0.86,0,0,0,0,0,0,0,0,1,0.02,0.03,0.02,0,0,0,0,0,0,0,0,41,0.93,1.77,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05,0.07,0.04,,,,0,,,,0,24,340,0,0,0,0.23,0,0,0.23,0,0,0,0.34,-0.2,0,0.18,NA,NA,NA,0.13,0,NA
All,288,BJH,2008,2011,3,gunbarrel,big2,288,Extraction,919,906,910,559,557,581,579,405,415,0.41177,,-109.52,2150,22,231,44.5159,0.776949024,0.383972435,4.031710572,3.036872898,-0.074328402,0.928367,627287,2,2,617628,4930242,24.88,16.79,16.97,919,crown,d,3,22.83,0.92,1,3.5,3.7,0.28,0.58,1,1,PSME,,2,2,,,,,,,,,,,,,,2.4,33.89,1500,106,0,0,0,0,0,0,0,0,0,0,0,0,gray,0.18,0.08,6,0.1,2.2,0.9,100,0.94,0,0,0,0,100,0.94,2.21,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.84,2.22,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.16,0.17,0.07,,,,0,,,,0,69,976,0,0,0,0,0,0,0,0,0,0,0.26,-0.2,0,0.11,NA,NA,NA,0,0,NA
All,289,BJH,2008,2011,3,gunbarrel,big3,289,Extraction,1084,1084,1085,560,549,582,571,402,398,0.28814,,-109.526,2321,17,171,44.5235,0.77708167,0.296705973,2.984513021,2.199114858,-0.117759798,0.88891,681012,3,3,617162,4931078,28.46,28.88,41.65,1084,crown,d,3,22.79,0.8,1,2.8,0.2,0.35,0.49,1,1,PSME,,2,2,,,,,,,,,,,,,,3.68,52.02,382,27,3.18,0.86,16,0.59,0,0,0,0,3.18,0.86,16,0.59,gray,0.04,0.01,4,0.1,0.5,0.1,7,0.26,0,0,0,0,7,0.26,0.46,0.12,0,0,0,0,0,0,0,0,1,0.04,0.01,0,0,0,0,0,0,0,0,0,26,0.96,3.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,25,354,0,0,0,3.18,0,0,3.18,0,0,0.02,3.22,-0.14,0.01,0.88,NA,NA,NA,0.87,0,NA
All,290,BJH,2008,2011,3,gunbarrel,big4,290,Extraction,1094,1094,1129,402,392,424,414,255,279,0.15044,,-109.52,2277,8,195,44.5228,0.777069452,0.13962634,3.403392041,2.617993878,-0.206615282,0.813332,636957,2,2,617572,4931011,22.27,22.79,25.47,1094,sevsurf,c,2,16.64,0.75,1,2.5,4,0.3,0.43,1,1,PSME,,2,2,,,,,,,,,,,,,,2.8,39.62,778,55,2.13,0.76,37,0.67,0,0,0,0,2.13,0.76,37,0.67,gray,0.01,0.01,2,0,0.7,0.2,16,0.29,0,0,0,0,16,0.29,0.65,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,53,750,0,0,0,2.13,0,0.6,0.96,0,0,0.66,0.99,0.06,0.24,0.35,NA,NA,NA,0.76,0,NA
All,291,BJH,2008,2011,3,gunbarrel,big5,291,Extraction,1080,1080,1036,619,580,641,602,445,431,0.35238,,-109.516,2242,19,209,44.5202,0.777024074,0.331612558,3.647738137,2.862339973,-0.076670182,0.926195,665456,2,2,617902,4930725,23.39,19.8,22.89,1080,sevsurf,c,2,16.75,0.72,1,4.4,0.2,0.34,0.32,1,1,PSME,,2,2,,,,,,,,,,,,,,2.67,37.83,920,65,0.93,0.35,9,0.14,0,0,0,0,0.93,0.35,9,0.14,gray,0.05,0.02,1,0,1.7,0.6,55,0.85,0,0,0,0,55,0.85,1.69,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.92,2.62,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.08,0.05,0.02,,,,0,,,,0,34,481,0,0,0,0.93,0,0.44,0.49,0,0,0.44,0.58,-0.27,0.16,0.22,NA,NA,NA,0.35,0,NA
All,292,BJH,2008,2011,3,gunbarrel,big6,292,Extraction,756,756,684,358,309,380,331,315,316,0.25253,,-109.512,2217,11,139,44.5172,0.776971714,0.191986218,2.42600766,1.640609497,-0.265209289,0.767045,637862,2,2,618265,4930400,25.86,19.86,31.57,756,sevsurf,c,2,20.45,0.79,1,10.5,1,0.18,0.55,1,1,PSME,,2,2,,,,,,,,,,,,,,4.77,67.52,863,61,3.51,0.74,20,0.33,0,0,0,0,3.51,0.74,20,0.33,gray,0.08,0.02,3,0,1.2,0.2,38,0.62,0,0,0,0,38,0.62,1.18,0.25,0,0,0,0,4,0.07,0.15,0.03,3,0.05,0.08,0.02,0,0,0,0,0,0,0,0,45,0.74,4.33,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15,0.2,0.04,,,,0,,,,0,42,594,0,0,0,3.51,0,0.43,3.08,0,0,0.43,3.22,-0.24,0.09,0.67,NA,NA,NA,0.81,0.15,0
All,293,BJH,2008,2011,3,gunbarrel,big7,293,Extraction,349,349,357,160,162,182,184,142,140,0.27119,,-109.512,2258,10,149,44.5206,0.777031055,0.174532925,2.600540585,1.815142422,-0.241616244,0.785358,641704,2,2,618234,4930777,23.81,9.54,19.97,349,lightsurf,b,1,4.02,0.17,1,14.9,4.8,0.14,0.59,0.99,0.68,PSME,,2,2,,,,,,,,,,,,,,3.04,42.95,1372,97,2.3,0.76,16,0.16,0,0,0,0,2.3,0.76,16,0.16,gray,0.19,0.06,4,0,0.5,0.2,52,0.54,0.01,0,25,0.26,77,0.79,0.55,0.18,0,0,0,0,6,0.06,0.17,0.06,0,0,0,0,0,0,0,0,0,0,0,0,91,0.94,2.87,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,26,368,0,0,0,2.3,0,1.49,0.32,0,0,1.49,0.32,-0.17,0.49,0.11,NA,NA,NA,0.8,0.17,0
All,294,BJH,2008,2011,3,gunbarrel,big8,294,Extraction,217,103,225,13,56,35,78,193,178,0.11504,,-109.513,2330,14,136,44.5243,0.777095632,0.244346095,2.373647783,1.588249619,-0.265791527,0.766599,645024,2,2,618167,4931179,24.6,21.9,33.42,217,lightsurf,b,1,3.97,0.16,1,18.3,1.3,0.19,0.37,1,1,PSME,,2,2,,,,,,,,,,,,,,4.3,60.77,693,49,3.71,0.86,31,0.63,0,0,0,0,3.71,0.86,31,0.63,gray,0.17,0.04,7,0.1,0.4,0.1,11,0.22,0,0,0,0,11,0.22,0.41,0.1,0,0,0,0,7,0.14,0.19,0.04,0,0,0,0,0,0,0,0,0,0,0,0,42,0.86,4.1,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,46,651,0,0,0,3.71,0,0.88,1.2,0,0,0.89,1.3,0.09,0.21,0.3,NA,NA,NA,0.9,0.19,0
All,295,BJH,2008,2011,3,gunbarrel,big9,295,Extraction,658,658,626,314,286,336,308,289,296,0.26050,,-109.509,2318,8,180,44.5237,0.77708516,0.13962634,3.141592654,2.35619449,-0.212397948,0.808643,622276,2,2,618511,4931126,24.88,19.19,26.13,658,sevsurf,c,2,9.46,0.38,1,4.3,0.4,0.09,0.56,1,1,PSME,,2,2,,,,,,,,,,,,,,2.95,41.72,778,55,1.87,0.63,20,0.36,0,0,0,0,1.87,0.63,20,0.36,gray,0.18,0.06,4,0.1,0.9,0.3,31,0.56,0,0,0,0,31,0.56,0.9,0.3,0,0,0,0,3,0.05,0.11,0.04,0,0,0,0,0,0,0,0,0,0,0,0,52,0.95,2.84,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,41,580,0,0,0,1.87,0,1.61,0.26,0,0,1.8,0.3,0.52,0.61,0.1,NA,NA,NA,0.66,0.11,0
All,341,BJH,2008,2011,3,gunbarrel,clearwater1,341,Extraction,659,621,599,229,225,251,247,238,241,0.16327,,-109.674,1992,26,241,44.476,0.776252638,0.453785606,4.206243497,2.862339973,-0.016695361,0.983443,597639,2,2,605475,4925594,26.82,12.19,19.44,659,crown,d,3,20.36,0.76,1,2.9,1.1,0.32,0.4,1,1,PSME,JUSP,1,2,,,,,,,,,,,,,,2.05,28.96,976,69,1.32,0.64,8,0.12,0,0,0,0,1.32,0.64,8,0.12,gray,0.03,0.01,1,0,0.7,0.3,60,0.87,0,0,0,0,60,0.87,0.7,0.34,0,0,0,0,5,0.07,0.07,0.03,13,0.19,0.19,0.09,0,0,0,0,0,0,0,0,18,0.26,1.63,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.48,0.15,0.08,,,,0,,,,0,34,481,0,0,0,1.32,0,1.2,0,0,0,1.35,0,-0.65,0.66,0,NA,NA,NA,0.81,0.07,0
All,350,BJH,2008,2011,3,gunbarrel,clearwater10,350,Extraction,747,747,669,357,283,379,305,171,185,0.25773,,-109.688,2053,25,203,44.4932,0.776552835,0.436332313,3.543018382,2.757620218,-0.013817464,0.986278,660045,2,2,604285,4927493,21.9,12.21,14.67,747,sevsurf,c,2,12.02,0.55,1,6.8,0.2,0.5,0.12,1,1,PSME,,2,2,,,,,,,,,,,,,,1.59,22.47,1330,94,0.56,0.35,6,0.06,0,0,0,0,0.56,0.35,6,0.06,gray,0,0,0,0,1,0.6,88,0.94,0,0,0,0,88,0.94,1.03,0.65,0,0,0,0,9,0.1,0.13,0.08,0,0,0,0,0,0,0,0,0,0,0,0,67,0.71,1.37,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.19,0.09,0.06,,,,0,,,,0,32,453,0,0,0,0.56,0,0.41,0.1,0,0,0.41,0.1,0.28,0.26,0.06,NA,NA,NA,0.41,0.13,0
All,351,BJH,2008,2011,3,gunbarrel,clearwater11,351,Extraction,512,498,479,171,148,193,170,157,133,0.15044,,-109.682,1987,15,81,44.49,0.776496984,0.261799388,1.413716694,0.628318531,-0.552181528,0.575693,539644,2,2,604775,4927142,20.31,15.57,16.02,512,sevsurf,c,2,10.83,0.53,1,5.3,0,0.35,0.1,1,1,PSME,JUSP,1,2,,,,,,,,,,,,,,1.35,19.09,948,67,0.09,0.07,1,0.01,0,0,0,0,0.09,0.07,1,0.01,gray,0,0,0,0,1.3,0.9,66,0.99,0,0,0,0,66,0.99,1.26,0.93,0,0,0,0,6,0.09,0.26,0.2,0,0,0,0,0,0,0,0,0,0,0,0,23,0.34,0.76,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.57,0.33,0.24,,,,0,,,,0,39,552,0,0,0,0,0.09,0,0,0,0,0.05,0.06,-0.09,0.04,0.04,NA,NA,NA,0,0.26,0.35
All,352,BJH,2008,2011,3,gunbarrel,clearwater12,352,Extraction,86,86,159,13,47,35,69,214,212,0.16327,,-109.679,2118,29,134,44.4947,0.776579015,0.506145483,2.338741198,1.553343034,-0.283703899,0.75299,634139,2,2,605004,4927672,24.88,9.01,16.89,86,sevsurf,c,2,5.03,0.2,0.5,16.6,1.8,0.15,0.41,1,0.98,PSME,JUSP,1,2,,,,,,,,,,,,,,2.62,37.09,1655,117,1.82,0.69,11,0.09,0,0,0,0,1.82,0.69,11,0.09,gray,0.14,0.05,2,0,0.7,0.3,102,0.87,0,0,2,0.02,104,0.89,0.66,0.25,0,0,0,0,2,0.02,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,33,0.28,2.24,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.7,0.34,0.13,,,,0,,,,0,27,382,0,0,0,1.82,0,0.81,0,0,0,0.81,0,0.26,0.31,0,NA,NA,NA,0.81,0.04,0
All,353,BJH,2008,2011,3,gunbarrel,clearwater13,353,Extraction,730,589,632,208,220,230,242,115,135,0.15217,,-109.681,1966,17,81,44.4876,0.776455096,0.296705973,1.413716694,0.628318531,-0.58570535,0.556713,520806,2,2,604902,4926875,24.79,13.33,23.47,730,sevsurf,c,2,18.76,0.76,1,12.2,0.6,0.33,0.38,1,1,PSME,JUSP,1,2,,,,,,,,,,,,,,2.64,37.31,863,61,1.94,0.73,18,0.3,0,0,0,0,1.94,0.73,18,0.3,gray,0.12,0.04,1,0,0.6,0.2,42,0.69,0,0,0,0,42,0.69,0.59,0.22,0,0,0,0,2,0.03,0.05,0.02,1,0.02,0.05,0.02,1,0.02,0.09,0.04,0,0,0,0,32,0.52,2.11,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.41,0.34,0.13,,,,0,,,,0,38,538,0.09,0,0,1.8,0,0.71,1.23,0.09,0.09,0.73,1.52,-0.43,0.28,0.58,1,NA,NA,0.85,0.05,0
All,354,BJH,2008,2011,3,gunbarrel,clearwater14,354,Extraction,625,712,637,300,258,322,280,236,232,0.20430,,-109.676,1995,30,157,44.4821,0.776359103,0.523598776,2.740166926,1.954768762,-0.103038013,0.902093,646057,2,2,605261,4926270,27.42,18.52,27.28,625,crown,d,3,18.45,0.67,1,4.4,1.3,0.47,0.18,1,1,PSME,,2,2,,,,,,,,,,,,,,3.62,51.25,877,62,2.38,0.66,16,0.26,0,0,0,0,2.38,0.66,16,0.26,gray,0,0,0,0,1.2,0.3,46,0.74,0,0,0,0,46,0.74,1.24,0.34,0,0,0,0,5,0.08,0.18,0.05,0,0,0,0,0,0,0,0,0,0,0,0,38,0.61,3.15,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.31,0.3,0.08,,,,0,,,,0,40,566,0,0,0,2.38,0,0,2.38,0,0,0,2.67,-0.43,0,0.74,NA,NA,NA,0.76,0.18,0
All,355,BJH,2008,2011,3,gunbarrel,clearwater15,355,Extraction,575,668,630,248,229,270,251,140,155,0.16327,,-109.675,1961,28,231,44.479,0.776304998,0.488692191,4.031710572,3.036872898,-0.036051478,0.964591,598770,2,2,605381,4925932,26.98,13.95,22.04,575,sevsurf,c,2,18.01,0.67,1,3.6,0,0.26,0.09,1,1,PSME,JUSP,1,2,,,,,,,,,,,,,,2.36,33.46,877,62,1.59,0.67,11,0.18,0,0,0,0,1.59,0.67,11,0.18,gray,0,0,0,0,0.8,0.3,51,0.82,0,0,0,0,51,0.82,0.78,0.33,0,0,0,0,1,0.02,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,28,0.45,1.77,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.53,0.53,0.23,,,,0,,,,0,30,424,0,0,0,1.59,0,1.05,0.54,0,0,1.18,0.55,0.06,0.5,0.23,NA,NA,NA,0.9,0.06,0
All,342,BJH,2008,2011,3,gunbarrel,clearwater2,342,Extraction,533,694,617,245,217,267,239,208,209,0.14852,,-109.672,1952,24,251,44.4725,0.776191552,0.41887902,4.380776423,2.687807048,-0.017968651,0.982192,566352,2,2,605604,4925213,25.69,11.73,16.27,533,crown,d,3,23,0.9,1,3.5,1.6,0.21,0.46,1,1,PSME,JUSP,1,2,,,,,,,,,,,,,,1.85,26.17,1259,89,1.02,0.55,12,0.13,0,0,0,0,1.02,0.55,12,0.13,gray,0,0,0,0,0.8,0.4,77,0.87,0,0,0,0,77,0.87,0.83,0.45,0,0,0,0,1,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,27,0.3,1.25,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.69,0.58,0.31,,,,0,,,,0,34,481,0,0,0,1.02,0,0.99,0,0,0,1.13,0,-0.49,0.61,0,NA,NA,NA,0.81,0.02,0
